year	llen	lwid	ngalls	vgno	vdist	order	Gdiam	surv	wl	Neggs
1993	123	74	16	3	29	3	2.6	0	NA	NA
1993	123	74	16	2	99	1	4	0	NA	NA
1993	123	74	16	2	110	2	1.52	0	NA	NA
1993	123	74	16	1	7	1	3.32	0	NA	NA
1993	123	74	16	2	6	1	4.72	0	NA	NA
1993	123	74	16	2	11	2	3.52	0	NA	NA
1993	123	74	16	1	5	1	3.6	0	NA	NA
1993	123	74	16	2	7	1	3.92	0	NA	NA
1993	123	74	16	2	24	2	3.92	0	NA	NA
1993	123	74	16	1	7	1	4.48	0	NA	NA
1993	133	77	13	2	7	1	3.48	0	NA	NA
1993	133	77	13	2	14	2	3.04	0	NA	NA
1993	133	77	13	3	8	1	3.4	0	NA	NA
1993	133	77	13	3	14	2	2.6	0	NA	NA
1993	133	77	13	3	29	3	3.12	0	NA	NA
1993	133	77	13	2	16	1	3.4	0	NA	NA
1993	133	77	13	2	22	2	2.6	0	NA	NA
1993	133	77	13	1	19	1	3.96	0	NA	NA
1993	133	77	13	1	26	1	3.6	0	NA	NA
1993	133	77	13	1	5	1	3.8	0	NA	NA
1993	133	77	13	2	5	1	3.8	0	NA	NA
1993	133	77	13	2	28	2	2.52	0	NA	NA
1993	133	77	13	1	10	1	3.68	0	NA	NA
1993	125	68	13	1	3	1	4.44	0	NA	NA
1993	125	68	13	4	9	1	3.64	0	NA	NA
1993	125	68	13	4	14	2	3.28	0	NA	NA
1993	125	68	13	4	28	3	3.68	0	NA	NA
1993	125	68	13	4	34	4	3.24	0	NA	NA
1993	125	68	13	1	7	1	4.12	0	NA	NA
1993	125	68	13	1	5	1	3.84	0	NA	NA
1993	125	68	13	1	115	1	3.6	0	NA	NA
1993	125	68	13	1	3	1	3.8	0	NA	NA
1993	125	68	13	1	4	1	3.68	0	NA	NA
1993	125	68	13	1	18	1	3.92	0	NA	NA
1993	125	68	13	1	8	1	3.64	0	NA	NA
1993	125	68	13	1	12	1	3.56	0	NA	NA
1993	140	62	6	1	5	1	4	0	NA	NA
1993	140	62	6	1	12	1	3.68	0	NA	NA
1993	140	62	6	2	116	1	3.8	0	NA	NA
1993	140	62	6	2	124	2	3.16	0	NA	NA
1993	140	62	6	1	5	1	3.36	0	NA	NA
1993	140	62	6	1	25	1	3.32	0	NA	NA
1993	50	38	1	1	8	1	3.64	0	NA	NA
1993	112	67	6	1	7	1	2.8	0	NA	NA
1993	112	67	6	2	8	1	4.72	0	NA	NA
1993	112	67	6	2	23	2	3.48	0	NA	NA
1993	112	67	6	1	3	1	3.36	0	NA	NA
1993	112	67	6	1	3	1	3.4	0	NA	NA
1993	112	67	6	1	7	1	4.12	0	NA	NA
1993	90	62	8	1	4	1	3.68	0	NA	NA
1993	90	62	8	1	16	1	2.96	0	NA	NA
1993	90	62	8	2	19	1	2.76	0	NA	NA
1993	90	62	8	2	22	2	2.64	0	NA	NA
1993	90	62	8	1	5	1	4	0	NA	NA
1993	90	62	8	1	6	1	3.84	0	NA	NA
1993	90	62	8	1	11	1	4.08	0	NA	NA
1993	90	62	8	1	19	1	4.76	0	NA	NA
1993	144	80	11	1	27	1	4.28	0	NA	NA
1993	144	80	11	2	21	1	4.4	1	NA	NA
1993	144	80	11	2	27	2	3.56	0	NA	NA
1993	144	80	11	1	11	1	3.92	0	NA	NA
1993	144	80	11	1	118	1	4.16	0	NA	NA
1993	144	80	11	1	8	1	4.08	0	NA	NA
1993	144	80	11	2	7	1	3.8	0	NA	NA
1993	144	80	11	2	25	2	3.88	0	NA	NA
1993	144	80	11	3	13	1	4	1	NA	NA
1993	144	80	11	3	16	2	2.92	0	NA	NA
1993	144	80	11	3	19	3	3.4	0	NA	NA
1993	145	81	10	2	2	1	4.32	1	NA	NA
1993	145	81	10	2	10	2	2.04	0	NA	NA
1993	145	81	10	3	3	1	4.64	0	NA	NA
1993	145	81	10	3	17	2	3.96	0	NA	NA
1993	145	81	10	3	28	3	3.28	0	NA	NA
1993	145	81	10	1	8	1	4.28	0	NA	NA
1993	145	81	10	1	10	1	4.12	0	NA	NA
1993	145	81	10	1	7	1	4.4	0	NA	NA
1993	145	81	10	1	26	1	4.4	0	NA	NA
1993	145	81	10	1	3	1	3.56	0	NA	NA
1993	112	57	13	1	3	1	3.44	0	NA	NA
1993	112	57	13	2	8	1	4.4	0	NA	NA
1993	112	57	13	2	21	2	3.24	0	NA	NA
1993	112	57	13	4	5	1	4	0	NA	NA
1993	112	57	13	4	8	2	4.04	0	NA	NA
1993	112	57	13	4	11	3	2.2	0	NA	NA
1993	112	57	13	4	13	4	2.4	0	NA	NA
1993	112	57	13	2	80	1	1.68	0	NA	NA
1993	112	57	13	2	80	2	3.6	0	NA	NA
1993	112	57	13	1	12	1	4.08	0	NA	NA
1993	112	57	13	1	4	1	3.8	0	NA	NA
1993	118	90	13	1	7	1	3.68	0	NA	NA
1993	118	90	13	1	6	1	3.2	0	NA	NA
1993	118	90	10	1	42	1	4.56	0	NA	NA
1993	118	90	10	2	9	1	4.68	0	NA	NA
1993	118	90	10	2	23	2	3.2	0	NA	NA
1993	118	90	10	2	79	1	4.6	0	NA	NA
1993	118	90	10	2	94	2	4	0	NA	NA
1993	118	90	10	2	10	1	3.84	0	NA	NA
1993	118	90	10	2	25	2	4.64	0	NA	NA
1993	118	90	10	1	4	1	4.4	0	NA	NA
1993	118	90	10	2	8	1	4.8	0	NA	NA
1993	118	90	10	2	23	2	3.92	0	NA	NA
1993	77	50	3	1	45	1	4.72	0	NA	NA
1993	77	50	3	1	12	1	3.72	0	NA	NA
1993	77	50	3	1	11	1	4.12	0	NA	NA
1993	153	88	19	1	4	1	3.76	0	NA	NA
1993	153	88	19	2	12	1	2.68	0	NA	NA
1993	153	88	19	2	27	2	1.88	0	NA	NA
1993	153	88	19	3	23	1	4.44	0	NA	NA
1993	153	88	19	3	39	2	2	0	NA	NA
1993	153	88	19	3	45	3	3	0	NA	NA
1993	153	88	19	1	7	1	4.32	0	NA	NA
1993	153	88	19	1	5	1	4	0	NA	NA
1993	153	88	19	2	120	1	4.4	0	NA	NA
1993	153	88	19	2	128	2	3.88	0	NA	NA
1993	153	88	19	1	5	1	4	0	NA	NA
1993	153	88	19	2	9	1	4.72	1	3.8	5
1993	153	88	19	2	29	2	4.16	0	NA	NA
1993	153	88	19	1	7	1	3.72	0	NA	NA
1993	153	88	19	3	13	1	4.48	0	NA	NA
1993	153	88	19	3	25	2	3.44	0	NA	NA
1993	153	88	19	3	35	3	3.92	0	NA	NA
1993	153	88	19	2	7	1	4.28	0	NA	NA
1993	153	88	19	2	15	2	4.04	0	NA	NA
1993	95	55	8	1	5	1	5	0	NA	NA
1993	95	55	8	1	8	1	3.64	0	NA	NA
1993	95	55	8	3	64	1	4.12	0	NA	NA
1993	95	55	8	3	74	2	3.52	0	NA	NA
1993	95	55	8	3	77	3	2.72	0	NA	NA
1993	95	55	8	2	7	1	4.2	0	NA	NA
1993	95	55	8	2	13	2	3.92	0	NA	NA
1993	95	55	8	1	2	1	5.92	0	NA	NA
1993	70	45	4	1	6	1	3.6	0	NA	NA
1993	70	45	4	1	11	1	4	0	NA	NA
1993	70	45	4	2	12	1	4.68	0	NA	NA
1993	70	45	4	2	17	2	4.28	0	NA	NA
1993	86	75	10	1	7	1	4.04	0	NA	NA
1993	86	75	10	3	17	1	4.04	0	NA	NA
1993	86	75	10	3	23	2	3.88	0	NA	NA
1993	86	75	10	3	30	3	2.72	0	NA	NA
1993	86	75	10	1	5	1	3.96	0	NA	NA
1993	86	75	10	4	5	1	4.32	0	NA	NA
1993	86	75	10	4	10	2	3.44	0	NA	NA
1993	86	75	10	4	13	3	3.52	1	NA	NA
1993	86	75	10	4	22	4	2.96	0	NA	NA
1993	86	75	10	1	8	1	4.52	0	NA	NA
1993	146	88	12	2	27	1	4.92	0	NA	NA
1993	146	88	12	2	38	2	3.8	0	NA	NA
1993	146	88	12	3	4	1	4.48	0	NA	NA
1993	146	88	12	3	8	2	4	0	NA	NA
1993	146	88	12	3	18	3	3.8	0	NA	NA
1993	146	88	12	1	2	1	3.88	0	NA	NA
1993	146	88	12	1	130	1	4.36	0	NA	NA
1993	146	88	12	2	10	1	4.56	0	NA	NA
1993	146	88	12	2	20	2	4.68	0	NA	NA
1993	146	88	12	2	4	1	4.44	1	NA	NA
1993	146	88	12	2	27	2	4	0	NA	NA
1993	146	88	12	1	7	1	4.48	0	NA	NA
1993	112	47	7	1	5	1	5.04	0	NA	NA
1993	112	47	7	1	7	1	4.28	0	NA	NA
1993	112	47	7	2	81	1	4.36	1	2.12	0
1993	112	47	7	2	91	2	4.24	0	NA	NA
1993	112	47	7	2	8	1	4.4	0	NA	NA
1993	112	47	7	2	15	2	3.76	0	NA	NA
1993	112	47	7	1	6	1	4.36	0	NA	NA
1993	104	57	4	2	8	1	4.52	0	NA	NA
1993	104	57	4	2	15	2	3.92	0	NA	NA
1993	104	57	4	1	4	1	4.28	0	NA	NA
1993	104	57	4	1	7	1	4.28	0	NA	NA
1993	104	61	4	1	7	1	4	0	NA	NA
1993	104	61	4	1	18	1	4.52	0	NA	NA
1993	104	61	4	1	6	1	4.4	0	NA	NA
1993	104	61	4	1	12	1	4.2	0	NA	NA
1993	71	50	5	2	42	1	4.36	0	NA	NA
1993	71	50	5	2	47	2	4.24	0	NA	NA
1993	71	50	5	1	5	1	3.16	0	NA	NA
1993	71	50	5	2	6	1	4.32	0	NA	NA
1993	71	50	5	2	17	2	3.76	0	NA	NA
1993	117	65	4	1	11	1	4	0	NA	NA
1993	117	65	4	1	6	1	3.84	0	NA	NA
1993	117	65	4	1	5	1	4.8	0	NA	NA
1993	117	65	4	1	7	1	4.8	0	NA	NA
1993	92	52	3	1	9	1	4.68	0	NA	NA
1993	92	52	3	1	65	1	4.24	0	NA	NA
1993	92	52	3	1	7	1	4.8	0	NA	NA
1993	30	26	1	1	3	1	3.12	0	NA	NA
1993	115	98	3	1	3	1	4.12	0	NA	NA
1993	115	98	3	1	42	1	4.6	1	NA	NA
1993	115	98	3	1	10	1	3.92	0	NA	NA
1993	123	80	6	1	15	1	4.32	0	NA	NA
1993	123	80	6	2	22	1	4.2	0	NA	NA
1993	123	80	6	2	28	2	3.8	0	NA	NA
1993	123	80	6	1	33	1	3.32	0	NA	NA
1993	123	80	6	1	22	1	4.52	0	NA	NA
1993	123	80	6	1	8	1	3.76	0	NA	NA
1993	100	72	6	1	7	1	3.52	0	NA	NA
1993	100	72	6	2	3	1	4.16	0	NA	NA
1993	100	72	6	2	9	2	3.68	0	NA	NA
1993	100	72	6	1	9	1	4	0	NA	NA
1993	100	72	6	1	5	1	4.2	0	NA	NA
1993	100	72	6	1	25	1	3.76	0	NA	NA
1993	75	37	4	1	5	1	3	0	NA	NA
1993	75	37	4	2	22	1	3.28	0	NA	NA
1993	75	37	4	2	54	2	3.6	0	NA	NA
1993	75	37	4	1	6	1	4	0	NA	NA
1993	45	31	8	1	60	1	3.72	0	NA	NA
1993	76	44	8	2	5	1	4.36	0	NA	NA
1993	76	44	8	2	10	2	3.2	0	NA	NA
1993	76	44	8	2	42	1	3.12	0	NA	NA
1993	76	44	8	2	48	2	4.4	0	NA	NA
1993	76	44	8	1	4	1	4.52	0	NA	NA
1993	76	44	8	2	1	1	3.8	0	NA	NA
1993	76	44	8	2	5	2	2.96	0	NA	NA
1993	88	75	8	1	2	1	4.12	0	NA	NA
1993	88	75	8	1	5	1	4.56	0	NA	NA
1993	88	75	8	2	11	1	4.04	0	NA	NA
1993	88	75	8	2	24	2	3.64	0	NA	NA
1993	88	75	8	2	3	1	4.04	0	NA	NA
1993	88	75	8	2	21	2	3.24	0	NA	NA
1993	88	75	8	1	25	1	3.92	0	NA	NA
1993	88	75	8	1	1	1	3.4	0	NA	NA
1993	75	47	5	2	1	1	3.76	0	NA	NA
1993	75	47	5	2	5	2	4	0	NA	NA
1993	75	47	5	2	6	1	4.72	0	NA	NA
1993	75	47	5	2	21	2	3.6	0	NA	NA
1993	75	47	5	1	3	1	2.6	0	NA	NA
1993	45	40	1	1	3	1	4.2	0	NA	NA
1993	75	51	5	1	2	1	4.28	0	NA	NA
1993	75	51	5	1	10	1	3.6	0	NA	NA
1993	76	44	5	1	3	1	3.84	0	NA	NA
1993	76	44	5	1	61	1	3.88	0	NA	NA
1993	76	44	5	1	4	1	4.44	0	NA	NA
1993	76	44	5	2	4	1	4.4	0	NA	NA
1993	76	44	5	2	19	2	3	0	NA	NA
1993	76	44	5	2	52	1	3	0	NA	NA
1993	76	44	5	2	55	2	2.92	0	NA	NA
1993	76	44	5	1	8	1	3.88	0	NA	NA
1993	76	44	5	2	16	1	4.12	0	NA	NA
1993	76	44	5	2	19	2	4.2	0	NA	NA
1993	76	44	5	1	66	1	3.84	0	NA	NA
1993	76	44	5	1	2	1	4.32	0	NA	NA
1993	165	90	12	1	13	1	2.92	0	NA	NA
1993	165	90	12	1	5	1	4.08	0	NA	NA
1993	165	90	12	3	14	1	3.84	0	NA	NA
1993	165	90	12	3	20	2	3.16	0	NA	NA
1993	165	90	12	3	38	3	2.96	0	NA	NA
1993	165	90	12	2	9	1	4.04	0	NA	NA
1993	165	90	12	2	15	2	3.36	0	NA	NA
1993	165	90	12	1	150	1	3.6	0	NA	NA
1993	165	90	12	1	5	1	3.8	0	NA	NA
1993	165	90	12	2	21	1	3.64	0	NA	NA
1993	165	90	12	2	26	2	3.12	0	NA	NA
1993	165	90	12	1	22	1	4.16	0	NA	NA
1993	123	74	16	2	15	1	3.64	0	NA	NA
1993	123	74	16	2	20	2	3.48	0	NA	NA
1993	123	74	16	2	9	1	4.2	0	NA	NA
1993	123	74	16	2	15	2	3.64	0	NA	NA
1993	48	25	2	1	33	1	4.08	0	NA	NA
1993	48	25	2	1	6	1	4.08	0	NA	NA
1993	93	45	5	1	10	1	4.8	1	NA	NA
1993	93	45	5	2	30	1	4.72	1	NA	NA
1993	93	45	5	2	33	2	4.92	0	NA	NA
1993	93	45	5	2	73	1	3.56	0	NA	NA
1993	93	45	5	2	75	2	2.8	0	NA	NA
1993	110	73	12	2	20	1	5.44	1	NA	NA
1993	110	73	12	2	25	2	5.16	1	0.0744	65
1993	110	73	12	2	17	1	5.52	0	NA	NA
1993	110	73	12	2	22	2	5.84	0	NA	NA
1993	110	73	12	1	10	1	3.8	0	NA	NA
1993	110	73	12	4	14	1	4.64	0	NA	NA
1993	110	73	12	4	16	2	5.2	0	NA	NA
1993	110	73	12	4	25	3	4.6	0	NA	NA
1993	110	73	12	4	31	4	4.88	0	NA	NA
1993	110	73	12	1	4	1	5.24	1	4.2	39
1993	110	73	12	3	28	1	4.84	0	NA	NA
1993	110	73	12	3	35	2	4.76	1	3.8	20
1993	110	73	12	3	38	3	3.32	0	NA	NA
1993	72	51	6	1	12	1	4.92	0	NA	NA
1993	72	51	6	1	11	1	4.84	1	NA	NA
1993	72	51	6	3	48	1	4.88	0	NA	NA
1993	72	51	6	3	52	2	4.88	0	NA	NA
1993	72	51	6	3	56	3	3.32	0	NA	NA
1993	72	51	6	1	4	1	3.4	0	NA	NA
1993	82	55	2	1	26	1	4.8	0	NA	NA
1993	82	55	2	1	62	1	4.92	0	NA	NA
1993	101	67	7	1	14	1	4.8	0	NA	NA
1993	101	67	7	1	3	1	5.4	0	NA	NA
1993	101	67	7	3	76	1	3.96	0	NA	NA
1993	101	67	7	3	78	2	4.68	0	NA	NA
1993	101	67	7	3	81	3	5.16	0	NA	NA
1993	101	67	7	2	24	1	5.12	0	NA	NA
1993	101	67	7	2	28	2	4.48	0	NA	NA
1993	80	52	3	1	8	1	3	0	NA	NA
1993	80	52	3	2	50	1	4.76	0	NA	NA
1993	80	52	3	2	56	2	3.76	0	NA	NA
1993	118	81	4	1	25	1	5	0	NA	NA
1993	118	81	4	1	14	1	3	0	NA	NA
1993	118	81	4	1	93	1	5.16	0	NA	NA
1993	118	81	4	1	12	1	3.8	0	NA	NA
1993	102	64	8	1	26	1	5.24	0	NA	NA
1993	102	64	8	2	3	1	5.16	0	NA	NA
1993	102	64	8	2	7	2	5	0	NA	NA
1993	102	64	8	1	13	1	4.96	0	NA	NA
1993	102	64	8	3	7	1	4.84	0	NA	NA
1993	102	64	8	3	10	2	4.92	1	NA	NA
1993	102	64	8	3	19	3	4.88	1	NA	NA
1993	102	64	8	1	12	1	4.04	0	NA	NA
1993	110	70	12	2	18	1	4.32	0	NA	NA
1993	110	70	12	2	23	2	4.72	1	NA	NA
1993	110	70	12	2	12	1	4.6	1	NA	NA
1993	110	70	12	2	19	2	3.28	0	NA	NA
1993	110	70	12	2	3	1	5.04	1	4.4	85
1993	110	70	12	2	6	2	3.8	0	NA	NA
1993	110	70	12	1	93	1	4.2	1	NA	NA
1993	110	70	12	1	8	1	3.28	0	NA	NA
1993	110	70	12	1	15	1	1.8	0	NA	NA
1993	110	70	12	3	25	1	4.8	0	NA	NA
1993	110	70	12	3	31	2	5.48	1	NA	NA
1993	110	70	12	3	34	3	3.08	0	NA	NA
1993	74	49	2	1	43	1	4.16	0	NA	NA
1993	74	49	2	1	5	1	2.08	0	NA	NA
1993	75	61	9	1	5	1	3.08	0	NA	NA
1993	75	61	9	3	25	1	4.92	1	NA	NA
1993	75	61	9	3	28	2	4.64	0	NA	NA
1993	75	61	9	3	33	3	2.84	0	NA	NA
1993	75	61	9	1	4	1	4.84	0	NA	NA
1993	75	61	9	2	50	1	3	0	NA	NA
1993	75	61	9	2	58	2	1.92	0	NA	NA
1993	75	61	9	1	10	1	5	0	NA	NA
1993	75	61	9	1	2	1	4.76	0	NA	NA
1993	90	74	7	1	17	1	2.28	0	NA	NA
1993	90	74	7	2	4	1	2.28	0	NA	NA
1993	90	74	7	2	7	2	2.08	0	NA	NA
1993	90	74	7	2	55	1	4.44	0	NA	NA
1993	90	74	7	2	70	2	4.32	0	NA	NA
1993	90	74	7	1	20	1	4.72	1	4.2	51
1993	90	74	7	1	3	1	2.16	0	NA	NA
1993	105	68	20	2	14	1	4.72	0	NA	NA
1993	105	68	20	2	16	2	3.8	0	NA	NA
1993	105	68	20	3	3	1	4.84	1	NA	NA
1993	105	68	20	3	7	2	4.32	0	NA	NA
1993	105	68	20	3	12	3	3.44	0	NA	NA
1993	105	68	20	1	7	1	4.2	0	NA	NA
1993	105	68	20	5	66	1	4.88	1	3.68	33
1993	105	68	20	5	70	2	3.6	0	NA	NA
1993	105	68	20	5	77	3	4.4	0	NA	NA
1993	105	68	20	5	80	4	3.84	0	NA	NA
1993	105	68	20	5	83	5	4.88	0	NA	NA
1993	105	68	20	7	19	1	5.2	1	NA	NA
1993	105	68	20	7	21	2	4.16	0	NA	NA
1993	105	68	20	7	27	3	4.8	0	NA	NA
1993	105	68	20	7	30	4	3.72	0	NA	NA
1993	105	68	20	7	33	5	2.8	0	NA	NA
1993	105	68	20	7	35	6	3.8	1	NA	NA
1993	105	68	20	7	37	7	3.24	0	NA	NA
1993	105	68	20	3	4	1	4.88	1	4.6	91
1993	105	68	20	3	8	2	4.64	0	NA	NA
1993	105	80	20	3	16	3	4.36	0	NA	NA
1993	85	63	2	1	66	1	2.16	0	NA	NA
1993	85	63	2	1	66	1	4.76	1	4.36	102
1993	106	58	1	1	5	1	4.6	0	NA	NA
1993	78	62	2	1	82	1	4.2	0	NA	NA
1993	78	62	2	1	23	1	4.6	0	NA	NA
1993	122	73	2	1	14	1	3.4	0	NA	NA
1993	122	73	2	1	3	1	3.88	0	NA	NA
1993	105	61	4	1	4	1	5.2	0	NA	NA
1993	105	61	4	1	7	1	4.92	0	NA	NA
1993	105	61	4	2	80	1	4.92	0	NA	NA
1993	105	61	4	2	85	2	3.92	0	NA	NA
1993	105	61	4	1	21	1	5.24	0	NA	NA
1993	108	62	4	1	26	1	4.68	0	NA	NA
1993	108	62	4	1	26	1	4.6	0	NA	NA
1993	108	62	4	2	77	1	4.84	0	NA	NA
1993	108	62	4	2	82	2	4.92	0	NA	NA
1993	120	62	3	1	20	1	4.52	0	NA	NA
1993	120	62	3	1	34	1	3	0	NA	NA
1993	120	62	3	1	16	1	4.48	0	NA	NA
1993	88	58	2	1	13	1	2.68	0	NA	NA
1993	88	58	2	1	13	1	4.52	0	NA	NA
1993	110	100	13	1	30	1	5.52	1	NA	NA
1993	110	100	13	3	27	1	4.96	0	NA	NA
1993	110	100	13	3	32	2	3.88	0	NA	NA
1993	110	100	13	3	41	3	4.6	0	NA	NA
1993	110	100	13	1	8	1	5.4	0	NA	NA
1993	110	100	13	1	8	1	5.4	0	NA	NA
1993	110	100	13	1	97	1	4.52	0	NA	NA
1993	110	100	13	1	11	1	4.72	0	NA	NA
1993	110	100	13	1	17	1	4.88	0	NA	NA
1993	110	100	13	2	25	1	4.88	0	NA	NA
1993	110	100	13	2	41	2	5.24	0	NA	NA
1993	110	100	13	1	6	1	5.12	0	NA	NA
1993	110	100	13	2	6	1	4.88	0	NA	NA
1993	110	100	13	2	9	2	4.64	0	NA	NA
1993	122	88	6	1	33	1	5.16	0	NA	NA
1993	122	88	6	1	31	1	4.76	0	NA	NA
1993	122	88	6	1	13	1	4.92	0	NA	NA
1993	122	88	6	1	100	1	5.08	0	NA	NA
1993	122	88	6	1	38	1	4.92	0	NA	NA
1993	122	88	6	1	4	1	5.12	0	NA	NA
1993	123	85	9	1	7	1	5.08	0	NA	NA
1993	123	85	9	1	25	1	5.16	0	NA	NA
1993	123	85	9	2	6	1	4.92	0	NA	NA
1993	123	85	9	2	28	2	4.08	0	NA	NA
1993	123	85	9	2	80	1	4.84	0	NA	NA
1993	123	85	9	2	104	2	5.16	1	4.64	58
1993	123	85	9	1	13	1	5.6	0	NA	NA
1993	123	85	9	1	20	1	5.24	0	NA	NA
1993	123	85	9	1	28	1	5.04	0	NA	NA
1993	100	58	1	1	3	1	4.72	0	NA	NA
1993	81	58	1	1	17	1	5.48	1	4.68	94
1993	93	49	1	1	70	1	4.8	0	NA	NA
1993	70	70	1	1	40	1	4.96	1	4.24	36
1993	90	51	1	1	17	1	3.64	0	NA	NA
1993	137	79	7	1	37	1	4.52	0	NA	NA
1993	137	79	7	1	10	1	4.72	0	NA	NA
1993	137	79	7	1	29	1	5	0	NA	NA
1993	137	79	7	1	9	1	4.64	0	NA	NA
1993	137	79	7	1	112	1	4.72	0	NA	NA
1993	137	79	7	1	6	1	4.56	0	NA	NA
1993	137	79	7	1	25	1	4.52	0	NA	NA
1993	115	88	5	2	20	1	4.96	0	NA	NA
1993	115	88	5	2	33	2	4.84	0	NA	NA
1993	115	88	5	1	5	1	4.4	0	NA	NA
1993	115	88	5	1	10	1	5.36	0	NA	NA
1993	115	88	5	1	25	1	5.24	0	NA	NA
1993	148	90	4	1	48	1	4.88	0	NA	NA
1993	148	90	4	1	11	1	2.72	0	NA	NA
1993	148	90	4	1	24	1	5.32	0	NA	NA
1993	148	90	4	1	6	1	4.88	0	NA	NA
1993	112	85	12	1	7	1	4.32	0	NA	NA
1993	112	85	12	1	4	1	4.8	0	NA	NA
1993	112	85	12	3	15	1	4.8	1	4.76	80
1993	112	85	12	3	22	2	3.92	0	NA	NA
1993	112	85	12	3	36	3	2.4	0	NA	NA
1993	112	85	12	1	2	1	4.6	1	NA	NA
1993	112	85	12	2	8	1	4.76	0	NA	NA
1993	112	85	12	2	11	2	4.72	0	NA	NA
1993	112	85	12	1	11	1	4.84	0	NA	NA
1993	112	85	12	3	26	1	4.88	0	NA	NA
1993	112	85	12	3	32	2	5.16	0	NA	NA
1993	112	85	12	3	38	3	4.24	0	NA	NA
1993	140	100	17	1	23	1	3.76	0	NA	NA
1993	140	100	17	2	25	1	4.92	0	NA	NA
1993	140	100	17	2	39	2	4	0	NA	NA
1993	140	100	17	3	21	1	4.96	0	NA	NA
1993	140	100	17	3	42	2	4.32	0	NA	NA
1993	140	100	17	3	45	3	3.36	0	NA	NA
1993	140	100	17	3	11	1	4.52	0	NA	NA
1993	140	100	17	3	25	2	4.6	0	NA	NA
1993	140	100	17	3	27	3	4.88	0	NA	NA
1993	140	100	17	1	117	1	4.32	0	NA	NA
1993	140	100	17	2	15	1	5	0	NA	NA
1993	140	100	17	2	18	2	4.08	0	NA	NA
1993	140	100	17	1	34	1	4.92	0	NA	NA
1993	140	100	17	4	13	1	4.12	0	NA	NA
1993	140	100	17	4	20	2	4.8	0	NA	NA
1993	140	100	17	4	36	3	4.6	0	NA	NA
1993	140	100	17	4	40	4	3.76	0	NA	NA
1993	105	72	4	1	12	1	4.04	0	NA	NA
1993	105	72	4	1	7	1	2.8	0	NA	NA
1993	105	72	4	NA	NA	NA	3.2	0	NA	NA
1993	105	72	4	1	17	1	4.48	0	NA	NA
1993	90	52	2	1	70	1	4.2	0	NA	NA
1993	90	52	2	1	13	1	4.8	0	NA	NA
1993	128	82	4	1	5	1	4.2	0	NA	NA
1993	128	82	4	1	4	1	4.32	0	NA	NA
1993	128	82	4	1	4	1	5	0	NA	NA
1993	128	82	4	1	28	1	5.4	1	5.44	199
1993	126	93	1	1	92	1	4.72	0	NA	NA
1993	125	98	1	1	11	1	4.76	0	NA	NA
1993	85	56	6	1	63	1	4.88	0	NA	NA
1993	85	56	6	1	4	1	2.24	0	NA	NA
1993	85	56	6	1	3	1	1.6	0	NA	NA
1993	85	56	6	1	12	1	2	0	NA	NA
1993	85	56	6	1	3	1	2.36	0	NA	NA
1993	85	56	6	1	7	1	1.92	0	NA	NA
1993	107	63	5	1	10	1	3.8	0	NA	NA
1993	107	63	5	1	92	1	3.24	0	NA	NA
1993	107	63	5	1	16	1	4.88	0	NA	NA
1993	107	63	5	1	17	1	4.28	0	NA	NA
1993	107	63	5	1	2	1	4.24	0	NA	NA
1993	124	75	3	1	12	1	4.6	0	NA	NA
1993	124	75	3	1	27	1	4.08	0	NA	NA
1993	124	75	3	1	34	1	4.52	0	NA	NA
1993	90	55	4	1	15	1	4.48	0	NA	NA
1993	90	55	4	1	6	1	2.56	0	NA	NA
1993	90	55	4	1	5	1	3.44	0	NA	NA
1993	90	55	4	1	85	1	4.92	0	NA	NA
1993	80	65	2	1	15	1	5	1	5	148
1993	80	65	2	1	8	1	4.28	0	NA	NA
1993	90	53	3	1	87	1	4.16	0	NA	NA
1993	90	53	3	1	17	1	2.68	0	NA	NA
1993	90	53	3	1	85	1	3.8	0	NA	NA
1993	133	89	2	1	25	1	5.04	1	4.8	192
1993	133	89	2	1	98	1	5.16	1	5.04	175
1993	91	50	2	1	18	1	4.48	0	NA	NA
1993	91	50	2	1	70	1	3.16	0	NA	NA
1993	128	80	4	1	20	1	4.84	0	NA	NA
1993	128	80	4	1	105	1	4.16	0	NA	NA
1993	128	80	4	1	16	1	4.72	0	NA	NA
1993	128	80	4	1	10	1	4.56	0	NA	NA
1993	112	71	4	1	16	1	4.24	0	NA	NA
1993	112	71	4	1	6	1	4.32	0	NA	NA
1993	112	71	4	2	8	1	4.4	0	NA	NA
1993	112	71	4	2	25	2	1.96	0	NA	NA
1993	85	52	4	1	10	1	5.04	0	NA	NA
1993	85	52	4	1	8	1	3.16	0	NA	NA
1993	85	52	4	1	9	1	4.92	0	NA	NA
1993	85	52	4	1	17	1	4.6	0	NA	NA
1993	166	79	6	2	32	1	5.08	1	NA	NA
1993	166	79	6	2	36	2	3.52	0	NA	NA
1993	166	79	6	1	14	1	4.2	0	NA	NA
1993	166	79	6	1	6	1	4.52	0	NA	NA
1993	166	79	6	1	15	1	4.48	0	NA	NA
1993	166	79	6	1	8	1	5.16	1	NA	NA
1993	135	89	15	1	13	1	4.84	0	NA	NA
1993	135	89	15	1	15	1	3	0	NA	NA
1993	135	89	15	2	25	1	4.64	0	NA	NA
1993	135	89	15	2	41	2	3.2	0	NA	NA
1993	135	89	15	1	13	1	4.76	0	NA	NA
